,Unnamed: 0,result,champion,d,f,mainRune,minorRune,kill,death,assist,player
888,888,Victory,Kai'Sa,Flash,Cleanse,Hail of Blades,Inspiration,17.0,2.0,9.0,1.0
889,889,Defeat,Xayah,Flash,Cleanse,Lethal Tempo,Inspiration,2.0,7.0,1.0,1.0
890,890,Defeat,Yone,Flash,Teleport,Fleet Footwork,Domination,4.0,7.0,7.0,1.0
891,891,Victory,Ezreal,Flash,Heal,Conqueror,Inspiration,11.0,8.0,7.0,1.0
892,892,Defeat,Lucian,Flash,Heal,Press the Attack,Domination,7.0,6.0,9.0,1.0
893,893,Victory,Ezreal,Flash,Heal,Conqueror,Inspiration,22.0,11.0,11.0,1.0
894,894,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,9.0,0.0,3.0,1.0
895,895,Victory,Samira,Flash,Heal,Conqueror,Domination,4.0,2.0,5.0,1.0
896,896,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,1.0,5.0,0.0,1.0
897,897,Victory,Kalista,Flash,Cleanse,Hail of Blades,Inspiration,6.0,4.0,8.0,1.0
898,898,Defeat,Samira,Flash,Heal,Conqueror,Domination,2.0,5.0,6.0,1.0
899,899,Defeat,Kai'Sa,Flash,Cleanse,Hail of Blades,Inspiration,6.0,8.0,4.0,1.0
900,900,Victory,Xayah,Flash,Heal,Lethal Tempo,Inspiration,20.0,6.0,2.0,1.0
901,901,Defeat,Draven,Flash,Heal,Hail of Blades,Inspiration,3.0,6.0,3.0,1.0
902,902,Victory,Kalista,Flash,Heal,Hail of Blades,Inspiration,3.0,4.0,11.0,1.0
903,903,Victory,Kalista,Flash,Heal,Hail of Blades,Inspiration,10.0,4.0,4.0,1.0
904,904,Victory,Kalista,Flash,Heal,Hail of Blades,Inspiration,8.0,7.0,10.0,1.0
905,905,Defeat,Lucian,Flash,Heal,Press the Attack,Inspiration,9.0,12.0,11.0,1.0
906,906,Victory,Xayah,Flash,Heal,Lethal Tempo,Inspiration,5.0,2.0,10.0,1.0
907,907,Defeat,Lucian,Flash,Ignite,Press the Attack,Inspiration,2.0,5.0,3.0,1.0
908,908,Victory,Xayah,Flash,Cleanse,Lethal Tempo,Inspiration,5.0,5.0,8.0,1.0
909,909,Victory,Kalista,Flash,Heal,Hail of Blades,Inspiration,4.0,4.0,10.0,1.0
910,910,Defeat,Kalista,Flash,Cleanse,Hail of Blades,Precision,0.0,9.0,2.0,1.0
911,911,Victory,Vayne,Flash,Heal,Press the Attack,Domination,10.0,1.0,6.0,1.0
912,912,Victory,Xayah,Flash,Heal,Lethal Tempo,Inspiration,6.0,2.0,4.0,1.0
913,913,Victory,Kalista,Flash,Cleanse,Hail of Blades,Precision,5.0,6.0,12.0,1.0
914,914,Victory,Samira,Flash,Heal,Conqueror,Domination,16.0,0.0,3.0,1.0
915,915,Defeat,Kalista,Flash,Heal,Hail of Blades,Precision,0.0,7.0,3.0,1.0
916,916,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,6.0,3.0,4.0,1.0
917,917,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,3.0,0.0,6.0,1.0
918,918,Victory,Kalista,Flash,Heal,Hail of Blades,Precision,7.0,4.0,7.0,1.0
919,919,Victory,Samira,Flash,Heal,Conqueror,Domination,12.0,7.0,11.0,1.0
920,920,Defeat,Kalista,Flash,Heal,Hail of Blades,Precision,6.0,10.0,2.0,1.0
921,921,Defeat,Senna,Flash,Heal,Glacial Augment,Precision,2.0,6.0,1.0,1.0
922,922,Victory,Xayah,Flash,Heal,Lethal Tempo,Inspiration,10.0,1.0,2.0,1.0
923,923,Defeat,Kalista,Flash,Heal,Hail of Blades,Precision,12.0,5.0,5.0,1.0
924,924,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,7.0,9.0,5.0,1.0
925,925,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,10.0,1.0,8.0,1.0
926,926,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,7.0,8.0,4.0,1.0
927,927,Victory,Xayah,Flash,Cleanse,Lethal Tempo,Sorcery,4.0,6.0,10.0,1.0
928,928,Defeat,Lucian,Flash,Heal,Press the Attack,Domination,10.0,7.0,4.0,1.0
929,929,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,12.0,5.0,4.0,1.0
930,930,Defeat,Kalista,Flash,Heal,Hail of Blades,Precision,8.0,8.0,16.0,1.0
931,931,Defeat,Kalista,Flash,Heal,Hail of Blades,Precision,7.0,7.0,11.0,1.0
932,932,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,2.0,4.0,9.0,1.0
933,933,Defeat,Kai'Sa,Flash,Cleanse,Hail of Blades,Inspiration,4.0,13.0,3.0,1.0
934,934,Victory,Samira,Flash,Heal,Conqueror,Domination,7.0,1.0,6.0,1.0
935,935,Victory,Samira,Flash,Heal,Conqueror,Domination,10.0,1.0,5.0,1.0
936,936,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,1.0,8.0,0.0,1.0
937,937,Defeat,Xayah,Flash,Heal,Lethal Tempo,Inspiration,4.0,8.0,3.0,1.0
938,938,Victory,Ezreal,Flash,Cleanse,Lethal Tempo,Inspiration,2.0,3.0,5.0,1.0
939,939,Victory,Ezreal,Flash,Heal,Conqueror,Inspiration,1.0,1.0,1.0,1.0
940,940,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,4.0,8.0,4.0,1.0
941,941,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,4.0,3.0,4.0,1.0
942,942,Remake,Xayah,Flash,Heal,Lethal Tempo,Inspiration,0.0,0.0,2.0,1.0
943,943,Victory,Samira,Flash,Heal,Conqueror,Domination,7.0,2.0,10.0,1.0
944,944,Victory,Xayah,Flash,Heal,Lethal Tempo,Inspiration,4.0,3.0,6.0,1.0
945,945,Defeat,Ezreal,Flash,Heal,Lethal Tempo,Inspiration,1.0,11.0,2.0,1.0
946,946,Victory,Xayah,Flash,Heal,Hail of Blades,Precision,13.0,5.0,5.0,1.0
947,947,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,2.0,1.0,4.0,1.0
948,948,Defeat,Samira,Flash,Heal,Conqueror,Domination,13.0,8.0,5.0,1.0
949,949,Defeat,Vayne,Flash,Cleanse,Press the Attack,Domination,15.0,8.0,3.0,1.0
950,950,Defeat,Xayah,Flash,Heal,Lethal Tempo,Domination,4.0,7.0,7.0,1.0
951,951,Victory,Kai'Sa,Flash,Cleanse,Hail of Blades,Inspiration,12.0,2.0,4.0,1.0
952,952,Victory,Senna,Flash,Heal,Glacial Augment,Precision,2.0,3.0,5.0,1.0
953,953,Defeat,Kai'Sa,Flash,Cleanse,Hail of Blades,Inspiration,3.0,7.0,5.0,1.0
954,954,Victory,Vayne,Flash,Heal,Press the Attack,Domination,14.0,10.0,12.0,1.0
955,955,Victory,Aphelios,Flash,Cleanse,Conqueror,Domination,16.0,5.0,3.0,1.0
956,956,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,13.0,8.0,8.0,1.0
957,957,Defeat,Xayah,Flash,Heal,Hail of Blades,Precision,6.0,8.0,4.0,1.0
958,958,Victory,Ezreal,Flash,Heal,Lethal Tempo,Sorcery,4.0,9.0,9.0,1.0
959,959,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,13.0,6.0,4.0,1.0
960,960,Victory,Samira,Flash,Cleanse,Conqueror,Domination,5.0,1.0,6.0,1.0
961,961,Victory,Vayne,Flash,Heal,Press the Attack,Domination,5.0,3.0,7.0,1.0
962,962,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,7.0,3.0,3.0,1.0
963,963,Victory,Vayne,Flash,Heal,Press the Attack,Domination,3.0,3.0,2.0,1.0
964,964,Victory,Vayne,Flash,Heal,Press the Attack,Domination,4.0,1.0,4.0,1.0
965,965,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,9.0,1.0,8.0,1.0
966,966,Defeat,Aatrox,Flash,Teleport,Conqueror,Resolve,4.0,10.0,9.0,1.0
967,967,Victory,Vayne,Flash,Heal,Press the Attack,Domination,9.0,9.0,2.0,1.0
968,968,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,14.0,7.0,5.0,1.0
969,969,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,1.0,2.0,1.0,1.0
970,970,Defeat,Vayne,Flash,Cleanse,Press the Attack,Domination,4.0,8.0,0.0,1.0
971,971,Defeat,Ezreal,Flash,Cleanse,Conqueror,Inspiration,7.0,6.0,5.0,1.0
972,972,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,3.0,4.0,5.0,1.0
973,973,Defeat,Xayah,Flash,Cleanse,Lethal Tempo,Domination,2.0,4.0,0.0,1.0
974,974,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,7.0,3.0,7.0,1.0
975,975,Defeat,Samira,Flash,Heal,Conqueror,Domination,5.0,5.0,2.0,1.0
976,976,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,10.0,4.0,13.0,1.0
977,977,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,6.0,3.0,4.0,1.0
978,978,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,9.0,5.0,8.0,1.0
979,979,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,7.0,7.0,3.0,1.0
980,980,Victory,Xayah,Flash,Heal,Hail of Blades,Precision,6.0,6.0,8.0,1.0
981,981,Victory,Xayah,Flash,Heal,Lethal Tempo,Domination,20.0,6.0,6.0,1.0
982,982,Victory,Xayah,Flash,Heal,Hail of Blades,Precision,11.0,4.0,6.0,1.0
983,983,Defeat,Xayah,Flash,Heal,Lethal Tempo,Domination,9.0,6.0,4.0,1.0
984,984,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,4.0,9.0,0.0,1.0
985,985,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,20.0,13.0,6.0,1.0
986,986,Defeat,Tristana,Flash,Heal,Hail of Blades,Precision,16.0,12.0,10.0,1.0
987,987,Victory,Samira,Flash,Heal,Conqueror,Domination,8.0,6.0,4.0,1.0
988,988,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,5.0,6.0,1.0,1.0
989,989,Defeat,Aatrox,Flash,Teleport,Conqueror,Domination,1.0,13.0,0.0,1.0
990,990,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,1.0,5.0,4.0,1.0
991,991,Defeat,Aphelios,Flash,Cleanse,Conqueror,Domination,2.0,6.0,1.0,1.0
992,992,Defeat,Twitch,Flash,Cleanse,Hail of Blades,Precision,1.0,4.0,2.0,1.0
993,993,Victory,Vayne,Flash,Heal,Press the Attack,Domination,16.0,9.0,1.0,1.0
994,994,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,6.0,3.0,10.0,1.0
995,995,Victory,Twitch,Flash,Heal,Hail of Blades,Precision,3.0,4.0,7.0,1.0
996,996,Defeat,Kalista,Flash,Cleanse,Hail of Blades,Precision,5.0,5.0,2.0,1.0
997,997,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,10.0,3.0,6.0,1.0
998,998,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,6.0,7.0,10.0,1.0
999,999,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,8.0,4.0,8.0,1.0
1000,1000,Victory,Samira,Flash,Heal,Conqueror,Domination,7.0,0.0,3.0,1.0
1001,1001,Defeat,Kai'Sa,Flash,Cleanse,Hail of Blades,Inspiration,0.0,9.0,5.0,1.0
1002,1002,Victory,Vayne,Flash,Heal,Press the Attack,Domination,7.0,6.0,7.0,1.0
1003,1003,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,10.0,2.0,3.0,1.0
1004,1004,Victory,Samira,Flash,Heal,Conqueror,Domination,11.0,5.0,4.0,1.0
1005,1005,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,5.0,11.0,1.0,1.0
1006,1006,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,1.0,9.0,3.0,1.0
1007,1007,Defeat,Vayne,Flash,Heal,Hail of Blades,Precision,1.0,10.0,4.0,1.0
1008,1008,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,6.0,1.0,1.0,1.0
1009,1009,Victory,Kai'Sa,Flash,Cleanse,Hail of Blades,Inspiration,13.0,7.0,7.0,1.0
1010,1010,Defeat,Aphelios,Flash,Heal,Conqueror,Domination,11.0,13.0,10.0,1.0
1011,1011,Defeat,Xayah,Flash,Heal,Lethal Tempo,Inspiration,2.0,10.0,5.0,1.0
1012,1012,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,3.0,11.0,6.0,1.0
1013,1013,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,27.0,8.0,8.0,1.0
1014,1014,Victory,Xayah,Flash,Heal,Lethal Tempo,Inspiration,10.0,6.0,8.0,1.0
1015,1015,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,6.0,3.0,1.0,1.0
1016,1016,Victory,Gnar,Flash,Teleport,Grasp of the Undying,Domination,10.0,3.0,17.0,1.0
1017,1017,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,17.0,10.0,9.0,1.0
1018,1018,Defeat,Lillia,Flash,Smite,Dark Harvest,Sorcery,1.0,7.0,4.0,1.0
1019,1019,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,3.0,6.0,9.0,1.0
1020,1020,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,2.0,9.0,6.0,1.0
1021,1021,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,1.0,11.0,4.0,1.0
1022,1022,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,2.0,4.0,9.0,1.0
1023,1023,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,3.0,3.0,6.0,1.0
1024,1024,Defeat,Yasuo,Flash,Exhaust,Conqueror,Domination,6.0,7.0,5.0,1.0
1025,1025,Defeat,Sett,Flash,Ignite,Phase Rush,Inspiration,2.0,9.0,2.0,1.0
1026,1026,Victory,Kai'Sa,Flash,Cleanse,Hail of Blades,Inspiration,15.0,3.0,4.0,1.0
1027,1027,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,2.0,11.0,2.0,1.0
1028,1028,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,5.0,5.0,1.0,1.0
1029,1029,Defeat,Vayne,Flash,Heal,Conqueror,Domination,1.0,3.0,1.0,1.0
1030,1030,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,6.0,16.0,9.0,1.0
1031,1031,Victory,Aphelios,Flash,Cleanse,Conqueror,Domination,9.0,3.0,8.0,1.0
1032,1032,Victory,Vayne,Flash,Heal,Press the Attack,Domination,12.0,1.0,5.0,1.0
1033,1033,Victory,Aphelios,Flash,Heal,Conqueror,Domination,11.0,5.0,11.0,1.0
1034,1034,Defeat,Samira,Flash,Heal,Conqueror,Domination,2.0,10.0,4.0,1.0
1035,1035,Defeat,Aphelios,Flash,Cleanse,Conqueror,Domination,1.0,12.0,7.0,1.0
1036,1036,Victory,Miss Fortune,Flash,Heal,Press the Attack,Inspiration,7.0,8.0,5.0,1.0
1037,1037,Defeat,Aphelios,Flash,Heal,Conqueror,Domination,2.0,8.0,1.0,1.0
1038,1038,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,10.0,3.0,10.0,1.0
1039,1039,Victory,Vayne,Flash,Heal,Press the Attack,Domination,11.0,4.0,4.0,1.0
1040,1040,Victory,Jinx,Flash,Heal,Lethal Tempo,Domination,5.0,4.0,7.0,1.0
1041,1041,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,8.0,2.0,11.0,1.0
1042,1042,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,3.0,4.0,2.0,1.0
1043,1043,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,4.0,1.0,5.0,1.0
1044,1044,Victory,Aphelios,Flash,Heal,Conqueror,Domination,10.0,3.0,6.0,1.0
1045,1045,Victory,Jhin,Flash,Cleanse,Fleet Footwork,Inspiration,1.0,2.0,6.0,1.0
1046,1046,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,4.0,2.0,5.0,1.0
1047,1047,Victory,Samira,Flash,Heal,Conqueror,Domination,15.0,2.0,6.0,1.0
1048,1048,Defeat,Graves,Flash,Smite,Phase Rush,Precision,18.0,5.0,3.0,1.0
1049,1049,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,6.0,8.0,8.0,1.0
1050,1050,Victory,Aphelios,Flash,Cleanse,Conqueror,Domination,14.0,3.0,11.0,1.0
1051,1051,Victory,Samira,Flash,Heal,Conqueror,Domination,5.0,10.0,21.0,1.0
1052,1052,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,1.0,7.0,2.0,1.0
1053,1053,Victory,Aphelios,Flash,Heal,Lethal Tempo,Domination,3.0,3.0,4.0,1.0
1054,1054,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,3.0,6.0,1.0,1.0
1055,1055,Victory,Aphelios,Flash,Heal,Conqueror,Domination,10.0,7.0,9.0,1.0
1056,1056,Defeat,Vayne,Flash,Teleport,Press the Attack,Domination,1.0,8.0,0.0,1.0
1057,1057,Victory,Samira,Flash,Heal,Conqueror,Domination,12.0,8.0,5.0,1.0
1058,1058,Defeat,Aphelios,Flash,Heal,Conqueror,Domination,8.0,10.0,6.0,1.0
1059,1059,Defeat,Samira,Flash,Heal,Conqueror,Domination,3.0,6.0,4.0,1.0
1060,1060,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,2.0,7.0,4.0,1.0
1061,1061,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,1.0,8.0,14.0,1.0
1062,1062,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,10.0,2.0,9.0,1.0
1063,1063,Defeat,Jhin,Flash,Cleanse,Fleet Footwork,Inspiration,3.0,7.0,6.0,1.0
1064,1064,Defeat,Samira,Flash,Heal,Conqueror,Domination,8.0,7.0,4.0,1.0
1065,1065,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,12.0,4.0,9.0,1.0
1066,1066,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,2.0,7.0,4.0,1.0
1067,1067,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,9.0,8.0,8.0,1.0
1068,1068,Victory,Samira,Flash,Heal,Conqueror,Domination,6.0,5.0,4.0,1.0
1069,1069,Defeat,Samira,Flash,Heal,Conqueror,Domination,9.0,10.0,9.0,1.0
1070,1070,Victory,Samira,Flash,Heal,Conqueror,Domination,4.0,10.0,0.0,1.0
1071,1071,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,3.0,12.0,5.0,1.0
1072,1072,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,9.0,11.0,5.0,1.0
1073,1073,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,3.0,6.0,7.0,1.0
1074,1074,Victory,Xayah,Flash,Heal,Hail of Blades,Inspiration,8.0,3.0,5.0,1.0
1075,1075,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,6.0,7.0,7.0,1.0
1076,1076,Victory,Miss Fortune,Flash,Heal,Press the Attack,Inspiration,8.0,3.0,6.0,1.0
1077,1077,Victory,Vayne,Flash,Heal,Press the Attack,Domination,12.0,4.0,6.0,1.0
1078,1078,Defeat,Aphelios,Flash,Heal,Lethal Tempo,Sorcery,1.0,13.0,5.0,1.0
1079,1079,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,6.0,2.0,5.0,1.0
1080,1080,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,4.0,4.0,4.0,1.0
1081,1081,Defeat,Miss Fortune,Flash,Heal,Press the Attack,Inspiration,7.0,10.0,5.0,1.0
1082,1082,Defeat,Lee Sin,Flash,Smite,Conqueror,Sorcery,1.0,5.0,1.0,1.0
1083,1083,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,6.0,9.0,10.0,1.0
1084,1084,Victory,Vayne,Flash,Heal,Press the Attack,Domination,6.0,1.0,2.0,1.0
1085,1085,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,9.0,10.0,7.0,1.0
1086,1086,Defeat,Vayne,Flash,Heal,Press the Attack,Domination,2.0,10.0,5.0,1.0
1087,1087,Defeat,Samira,Flash,Heal,Conqueror,Domination,8.0,11.0,3.0,1.0
1088,1088,Defeat,Miss Fortune,Flash,Cleanse,Press the Attack,Inspiration,6.0,11.0,6.0,1.0
1089,1089,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,15.0,6.0,15.0,1.0
1090,1090,Defeat,Miss Fortune,Flash,Heal,Press the Attack,Inspiration,3.0,8.0,5.0,1.0
1091,1091,Defeat,Graves,Ignite,Smite,Phase Rush,Precision,3.0,15.0,3.0,1.0
1092,1092,Defeat,Jhin,Flash,Cleanse,Fleet Footwork,Inspiration,16.0,9.0,16.0,1.0
1093,1093,Victory,Vayne,Flash,Heal,Press the Attack,Domination,11.0,6.0,6.0,1.0
1094,1094,Defeat,Miss Fortune,Flash,Heal,Press the Attack,Inspiration,13.0,13.0,4.0,1.0
1095,1095,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,12.0,4.0,5.0,1.0
1096,1096,Victory,Ezreal,Flash,Heal,Conqueror,Inspiration,8.0,9.0,15.0,1.0
1097,1097,Defeat,Samira,Flash,Heal,Conqueror,Domination,4.0,6.0,8.0,1.0
1098,1098,Defeat,Ashe,Flash,Heal,Lethal Tempo,Inspiration,2.0,6.0,3.0,1.0
1099,1099,Defeat,Samira,Flash,Heal,Conqueror,Domination,8.0,4.0,0.0,1.0
1100,1100,Victory,Miss Fortune,Flash,Heal,Press the Attack,Inspiration,11.0,1.0,1.0,1.0
1101,1101,Victory,Miss Fortune,Flash,Heal,Press the Attack,Inspiration,17.0,8.0,4.0,1.0
1102,1102,Victory,Aphelios,Flash,Heal,Lethal Tempo,Sorcery,8.0,7.0,11.0,1.0
1103,1103,Victory,Vayne,Flash,Heal,Press the Attack,Domination,16.0,4.0,6.0,1.0
1104,1104,Victory,Samira,Flash,Heal,Conqueror,Domination,1.0,1.0,9.0,1.0
1105,1105,Victory,Vayne,Flash,Heal,Press the Attack,Domination,5.0,5.0,9.0,1.0
1106,1106,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,5.0,2.0,10.0,1.0
1107,1107,Defeat,Miss Fortune,Flash,Heal,Arcane Comet,Domination,5.0,7.0,8.0,1.0
1108,1108,Victory,Aphelios,Flash,Heal,Lethal Tempo,Domination,3.0,8.0,10.0,1.0
1109,1109,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,4.0,3.0,2.0,1.0
1110,1110,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,9.0,3.0,9.0,1.0
1111,1111,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,12.0,7.0,8.0,1.0
1112,1112,Victory,Aphelios,Flash,Cleanse,Lethal Tempo,Sorcery,19.0,12.0,11.0,1.0
1113,1113,Victory,Jhin,Flash,Cleanse,Fleet Footwork,Inspiration,7.0,4.0,14.0,1.0
1114,1114,Victory,Gangplank,Flash,Teleport,Grasp of the Undying,Inspiration,4.0,7.0,9.0,1.0
1115,1115,Victory,Vayne,Flash,Cleanse,Press the Attack,Domination,18.0,4.0,6.0,1.0
1116,1116,Victory,Vayne,Flash,Heal,Press the Attack,Domination,20.0,7.0,4.0,1.0
1117,1117,Defeat,Samira,Flash,Heal,Conqueror,Domination,2.0,8.0,1.0,1.0
1118,1118,Victory,Samira,Flash,Heal,Conqueror,Domination,18.0,4.0,11.0,1.0
1119,1119,Victory,Kai'Sa,Flash,Teleport,Hail of Blades,Precision,6.0,1.0,2.0,1.0
1120,1120,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,19.0,5.0,12.0,1.0
1121,1121,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,3.0,13.0,10.0,1.0
1122,1122,Victory,Aatrox,Flash,Teleport,Conqueror,Resolve,8.0,6.0,10.0,1.0
1123,1123,Victory,Jayce,Flash,Teleport,Conqueror,Inspiration,2.0,13.0,8.0,1.0
1124,1124,Victory,Aphelios,Flash,Cleanse,Lethal Tempo,Sorcery,3.0,1.0,7.0,1.0
1125,1125,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,15.0,6.0,10.0,1.0
1126,1126,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Inspiration,19.0,7.0,7.0,1.0
1127,1127,Defeat,Samira,Flash,Heal,Conqueror,Domination,5.0,7.0,7.0,1.0
1128,1128,Defeat,Kai'Sa,Flash,Heal,Hail of Blades,Precision,7.0,6.0,2.0,1.0
1129,1129,Defeat,Miss Fortune,Flash,Heal,Arcane Comet,Domination,2.0,6.0,0.0,1.0
1130,1130,Victory,Jhin,Flash,Heal,Dark Harvest,Sorcery,12.0,2.0,6.0,1.0
1131,1131,Victory,Tristana,Flash,Heal,Hail of Blades,Precision,6.0,4.0,7.0,1.0
1132,1132,Victory,Samira,Flash,Heal,Conqueror,Domination,10.0,1.0,5.0,1.0
1133,1133,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,14.0,3.0,7.0,1.0
1134,1134,Victory,Samira,Flash,Heal,Conqueror,Domination,6.0,1.0,6.0,1.0
1135,1135,Defeat,Miss Fortune,Flash,Heal,Press the Attack,Sorcery,2.0,5.0,6.0,1.0
1136,1136,Victory,Samira,Flash,Heal,Conqueror,Domination,9.0,7.0,8.0,1.0
1137,1137,Victory,Miss Fortune,Flash,Heal,Arcane Comet,Domination,10.0,5.0,8.0,1.0
1138,1138,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,4.0,4.0,10.0,1.0
1139,1139,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,13.0,6.0,10.0,1.0
1140,1140,Victory,Jhin,Flash,Heal,Fleet Footwork,Inspiration,10.0,4.0,9.0,1.0
1141,1141,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,11.0,3.0,3.0,1.0
1142,1142,Defeat,Samira,Flash,Heal,Conqueror,Domination,2.0,6.0,2.0,1.0
1143,1143,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,11.0,6.0,13.0,1.0
1144,1144,Defeat,Miss Fortune,Flash,Heal,Arcane Comet,Domination,6.0,9.0,2.0,1.0
1145,1145,Victory,Miss Fortune,Flash,Heal,Arcane Comet,Domination,17.0,8.0,18.0,1.0
1146,1146,Victory,Samira,Flash,Heal,Conqueror,Domination,1.0,4.0,7.0,1.0
1147,1147,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,5.0,3.0,8.0,1.0
1148,1148,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,11.0,7.0,8.0,1.0
1149,1149,Defeat,Aatrox,Flash,Teleport,Conqueror,Resolve,1.0,10.0,2.0,1.0
1150,1150,Victory,Kai'Sa,Flash,Heal,Hail of Blades,Precision,11.0,6.0,9.0,1.0
1151,1151,Defeat,Miss Fortune,Flash,Heal,Arcane Comet,Domination,3.0,5.0,5.0,1.0
1152,1152,Defeat,Jhin,Flash,Ghost,Fleet Footwork,Inspiration,5.0,8.0,4.0,1.0
1153,1153,Defeat,Jhin,Flash,Heal,Fleet Footwork,Inspiration,2.0,5.0,3.0,1.0
1154,1154,Victory,Miss Fortune,Flash,Heal,Arcane Comet,Domination,3.0,1.0,4.0,1.0
